Datum och tid för uttag;Register/källa;Titel;Diagramrubrik;Indikator-Id;Mätperiod;Länskod;Enhetskod;Enhetstyp;Enhetsnamn;Ålder;Kön/Totalt;Måttenhet;Värde;Täljare;Nämnare/antal fall;KI-Låg;KI-Hög;Täckningsgrad i %;Bortfall i %;Önskat värde;Högsta målnivå;Utgivare målnivå;Område
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 december;20;20;Län;Dalarna;Alla;Totalt;%;87,2;11592;13300;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 november;20;20;Län;Dalarna;Alla;Totalt;%;85,2;11888;13946;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 oktober;20;20;Län;Dalarna;Alla;Totalt;%;84,2;11925;14160;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 september;20;20;Län;Dalarna;Alla;Totalt;%;84,2;12205;14489;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 augusti;20;20;Län;Dalarna;Alla;Totalt;%;87,8;11905;13566;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 juli;20;20;Län;Dalarna;Alla;Totalt;%;90,6;12567;13871;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 H1;20;20;Län;Dalarna;Alla;Totalt;%;81;5650;6974;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 juni;20;20;Län;Dalarna;Alla;Totalt;%;82,8;11514;13910;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 maj;20;20;Län;Dalarna;Alla;Totalt;%;80,5;10067;12503;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 april;20;20;Län;Dalarna;Alla;Totalt;%;81,7;10714;13107;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 mars;20;20;Län;Dalarna;Alla;Totalt;%;82,3;13049;15849;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 februari;20;20;Län;Dalarna;Alla;Totalt;%;83,8;12201;14560;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2015 januari;20;20;Län;Dalarna;Alla;Totalt;%;83,8;11815;14093;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 H2;20;20;Län;Dalarna;Alla;Totalt;%;81,2;5446;6704;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 december;20;20;Län;Dalarna;Alla;Totalt;%;82,9;10830;13069;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 november;20;20;Län;Dalarna;Alla;Totalt;%;81,8;11155;13636;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 oktober;20;20;Län;Dalarna;Alla;Totalt;%;81,9;12375;15106;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 september;20;20;Län;Dalarna;Alla;Totalt;%;85,1;12374;14539;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 augusti;20;20;Län;Dalarna;Alla;Totalt;%;86,4;11276;13057;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 juli;20;20;Län;Dalarna;Alla;Totalt;%;87,7;12229;13945;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 H1;20;20;Län;Dalarna;Alla;Totalt;%;79,1;5170;6533;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 juni;20;20;Län;Dalarna;Alla;Totalt;%;80,3;10058;12520;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 maj;20;20;Län;Dalarna;Alla;Totalt;%;80,5;10385;12902;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 april;20;20;Län;Dalarna;Alla;Totalt;%;81,7;10023;12265;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 mars;20;20;Län;Dalarna;Alla;Totalt;%;78,2;9786;12510;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 februari;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2014 januari;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 H2;20;20;Län;Dalarna;Alla;Totalt;%;82,7;4403;5324;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 december;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 november;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 oktober;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 september;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 augusti;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 juli;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 H1;20;20;Län;Dalarna;Alla;Totalt;%;80,4;4140;5147;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 juni;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 maj;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 april;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2013 januari;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 H2;20;20;Län;Dalarna;Alla;Totalt;%;81,2;5206;6408;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 december;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 november;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 oktober;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 september;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 augusti;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 juli;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 H1;20;20;Län;Dalarna;Alla;Totalt;%;82,6;5691;6890;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 juni;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 maj;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2012 april;20;20;Län;Dalarna;Alla;Totalt;%;UNK;-;-;-;-;-;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2011 H2;20;20;Län;Dalarna;Alla;Totalt;%;82,7;4713;5696;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2011 H1;20;20;Län;Dalarna;Alla;Totalt;%;85,1;5507;6473;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2010 H2;20;20;Län;Dalarna;Alla;Totalt;%;83,3;4674;5613;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2010 H1;20;20;Län;Dalarna;Alla;Totalt;%;83,1;5889;7086;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 H2;21;21;Län;Gävleborg;Alla;Totalt;%;90;7831;8699;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 december;21;21;Län;Gävleborg;Alla;Totalt;%;90,6;13266;14649;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 november;21;21;Län;Gävleborg;Alla;Totalt;%;88,8;16556;18642;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 oktober;21;21;Län;Gävleborg;Alla;Totalt;%;90;17710;19668;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 september;21;21;Län;Gävleborg;Alla;Totalt;%;89,8;14553;16201;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 augusti;21;21;Län;Gävleborg;Alla;Totalt;%;91,4;17140;18750;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 juli;21;21;Län;Gävleborg;Alla;Totalt;%;92,5;17611;19036;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 H1;21;21;Län;Gävleborg;Alla;Totalt;%;88,8;6443;7257;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 juni;21;21;Län;Gävleborg;Alla;Totalt;%;89;14480;16265;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 maj;21;21;Län;Gävleborg;Alla;Totalt;%;87,9;15368;17491;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 april;21;21;Län;Gävleborg;Alla;Totalt;%;89;14957;16803;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 mars;21;21;Län;Gävleborg;Alla;Totalt;%;89,4;16290;18213;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 februari;21;21;Län;Gävleborg;Alla;Totalt;%;90;14547;16157;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2018 januari;21;21;Län;Gävleborg;Alla;Totalt;%;91,7;17547;19145;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 H2;21;21;Län;Gävleborg;Alla;Totalt;%;89,7;7949;8859;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 december;21;21;Län;Gävleborg;Alla;Totalt;%;90,6;16004;17662;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 november;21;21;Län;Gävleborg;Alla;Totalt;%;89,5;16556;18489;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 oktober;21;21;Län;Gävleborg;Alla;Totalt;%;89,9;17821;19823;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 september;21;21;Län;Gävleborg;Alla;Totalt;%;90,8;17016;18743;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 augusti;21;21;Län;Gävleborg;Alla;Totalt;%;92;18367;19964;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 juli;21;21;Län;Gävleborg;Alla;Totalt;%;94,3;17173;18212;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 H1;21;21;Län;Gävleborg;Alla;Totalt;%;89,9;8175;9095;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
2019-03-27 13:25:11;Väntetider i vården, Sveriges Kommuner och Landsting;Genomförda läkarbesök inom sju dagar i primärvård;Andel läkarbesök i primärvård inom sju dagar.;54b8fc3a7b46340ae825f8f4;2017 juni;21;21;Län;Gävleborg;Alla;Totalt;%;89,9;16399;18251;-;-;0;-;Högt;-;-;Hälso- och sjukvård i rimlig tid
