Datum och tid för uttag;Register/källa;Titel;Diagramrubrik;Indikator-Id;Mätperiod;Länskod;Enhetskod;Enhetstyp;Enhetsnamn;Ålder;Kön/Totalt;Måttenhet;Värde;Täljare;Nämnare/antal fall;KI-Låg;KI-Hög;Täckningsgrad i %;Bortfall i %;Önskat värde;Högsta målnivå;Utgivare målnivå;Socialstyrelsen
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;17;17;Län;Värmland;Alla;Totalt;Kronor;4004;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;17;17;Län;Värmland;Alla;Totalt;Kronor;3896;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;17;17;Län;Värmland;Alla;Totalt;Kronor;3820;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;17;17;Län;Värmland;Alla;Totalt;Kronor;3770;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;17;17;Län;Värmland;Alla;Totalt;Kronor;3491;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;18;18;Län;Örebro län;Alla;Totalt;Kronor;4249;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;18;18;Län;Örebro län;Alla;Totalt;Kronor;4177;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;18;18;Län;Örebro län;Alla;Totalt;Kronor;3876;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;18;18;Län;Örebro län;Alla;Totalt;Kronor;3678;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;18;18;Län;Örebro län;Alla;Totalt;Kronor;3618;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;18;18;Län;Örebro län;Alla;Totalt;Kronor;3507;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;18;18;Län;Örebro län;Alla;Totalt;Kronor;3138;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;18;18;Län;Örebro län;Alla;Totalt;Kronor;2985;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;19;19;Län;Västmanland;Alla;Totalt;Kronor;4235;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;19;19;Län;Västmanland;Alla;Totalt;Kronor;4039;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;19;19;Län;Västmanland;Alla;Totalt;Kronor;3909;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;19;19;Län;Västmanland;Alla;Totalt;Kronor;3768;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;19;19;Län;Västmanland;Alla;Totalt;Kronor;3521;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;19;19;Län;Västmanland;Alla;Totalt;Kronor;3288;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;19;19;Län;Västmanland;Alla;Totalt;Kronor;3304;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;19;19;Län;Västmanland;Alla;Totalt;Kronor;3347;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;20;20;Län;Dalarna;Alla;Totalt;Kronor;4358;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;20;20;Län;Dalarna;Alla;Totalt;Kronor;4087;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;20;20;Län;Dalarna;Alla;Totalt;Kronor;4124;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;20;20;Län;Dalarna;Alla;Totalt;Kronor;4192;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;20;20;Län;Dalarna;Alla;Totalt;Kronor;4010;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;20;20;Län;Dalarna;Alla;Totalt;Kronor;3969;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;20;20;Län;Dalarna;Alla;Totalt;Kronor;4274;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;20;20;Län;Dalarna;Alla;Totalt;Kronor;3961;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;21;21;Län;Gävleborg;Alla;Totalt;Kronor;5370;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;21;21;Län;Gävleborg;Alla;Totalt;Kronor;5018;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;21;21;Län;Gävleborg;Alla;Totalt;Kronor;4861;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;21;21;Län;Gävleborg;Alla;Totalt;Kronor;4897;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;21;21;Län;Gävleborg;Alla;Totalt;Kronor;4855;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;21;21;Län;Gävleborg;Alla;Totalt;Kronor;4838;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;21;21;Län;Gävleborg;Alla;Totalt;Kronor;4563;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;21;21;Län;Gävleborg;Alla;Totalt;Kronor;4420;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;22;22;Län;Västernorrland;Alla;Totalt;Kronor;3899;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;22;22;Län;Västernorrland;Alla;Totalt;Kronor;3783;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;22;22;Län;Västernorrland;Alla;Totalt;Kronor;3633;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;22;22;Län;Västernorrland;Alla;Totalt;Kronor;3598;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;22;22;Län;Västernorrland;Alla;Totalt;Kronor;4062;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;22;22;Län;Västernorrland;Alla;Totalt;Kronor;4029;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;22;22;Län;Västernorrland;Alla;Totalt;Kronor;3579;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;22;22;Län;Västernorrland;Alla;Totalt;Kronor;3646;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;5054;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;4780;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;4977;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;4588;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;4285;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;3738;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;4113;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;23;23;Län;Jämtland Härjedalen;Alla;Totalt;Kronor;3956;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;24;24;Län;Västerbotten;Alla;Totalt;Kronor;4407;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;24;24;Län;Västerbotten;Alla;Totalt;Kronor;4073;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;24;24;Län;Västerbotten;Alla;Totalt;Kronor;4021;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;24;24;Län;Västerbotten;Alla;Totalt;Kronor;3843;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;24;24;Län;Västerbotten;Alla;Totalt;Kronor;3287;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;24;24;Län;Västerbotten;Alla;Totalt;Kronor;3370;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2011;24;24;Län;Västerbotten;Alla;Totalt;Kronor;3102;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2010;24;24;Län;Västerbotten;Alla;Totalt;Kronor;3139;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2017;25;25;Län;Norrbotten;Alla;Totalt;Kronor;4903;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2016;25;25;Län;Norrbotten;Alla;Totalt;Kronor;4841;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2015;25;25;Län;Norrbotten;Alla;Totalt;Kronor;4645;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2014;25;25;Län;Norrbotten;Alla;Totalt;Kronor;4532;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2013;25;25;Län;Norrbotten;Alla;Totalt;Kronor;4457;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Nettokostnad för primärvård;Nettokostnad per invånare för primärvård exklusive hemsjukvård och läkemedel inom läkmedelsförmånen.;a50e6bf1-75ce-459d-bc1c-313116195248;2012;25;25;Län;Norrbotten;Alla;Totalt;Kronor;4696;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
